site,year,block,plot,pd,pd_fac,plant_win,row_spacing_in,row_spacing_cm,effective_quad_size_m2,effective_quad_to_m2_multiplier,rye_kg_adj_to_row_spacing,weed_kg,live_seeds_lb,seedlings_expected_ft,seedlings_exp_per_quad,row_m,seedling_percent_error,rate_lbs,seedling_n,seedling_m2,canopy_cover,rye_g,weed_g,GDD_greenup,GDD_anthesis,soil_n,soil_pH,soil_p,soil_OM,rate.adj.equal.years,RRI_weeds,RCI_weeds_grace
CT,2023,1,1,9/29/2022,1,0,7.5,19.05,0.28575,3.49956256,2141.73228,64,15073.9,10.8140352,53.2145211,21.245,-39.866038,50,32,128,11.78,61.2,1.6,925.08,1493.7,15.8,6.23,87,3.86,60,0.33333333,-0.5
VT,2023,3,324,10/3/2022,2.5,21,6,15.24,0.2286,4.37445319,5880.57743,0,15073.9,8.65122819,42.5848463,26.548,-24.855899,50,32,128,24.71,134.43,0,617.116409,1383.89279,26.95,6.49,54,3.38,60,1,-1
PA,2023,1,109,10/10/2022,1,0,7.5,19.05,0.28575,3.49956256,5886.26422,4,15073.9,10.8140352,53.2145211,21.245,-37.986851,50,33,132,32.77,168.2,0.1,805.16134,1429.90537,15.75,5.88,62,2.46,60,0.98657718,-0.9932432
UMD,2023,1,110,10/31/2022,2,0,7.5,19.05,0.28575,3.49956256,5182.85214,40,15073.9,10.8140352,53.2145211,21.245,-37.986851,50,33,132,35.49,148.1,1,1004.59,1748.57,11.95,6.37,70,2.11,60,0.93464052,-0.9662162
CT,2023,2,23,10/13/2022,2,14,7.5,19.05,0.28575,3.49956256,3811.02362,72,15073.9,10.8140352,53.2145211,21.245,-36.107665,50,34,136,12.45,108.9,1.8,768.56,1337.18,19.6,6.2,85,3.94,60,0.36842105,-0.5384615
DE,2023,2,203,10/31/2022,2,0,7,17.78,0.2667,3.74953131,2062.24222,560,15073.9,10.0930996,49.6536672,22.76856,-29.511752,50,35,140,33.82,55,14,1159.67,1829.2,1.55,6.7,221,1.24,60,0.36073059,-0.5302013
DE,2023,2,209,10/12/2022,1,19,7,17.78,0.2667,3.74953131,2279.71504,112,15073.9,10.0930996,49.6536672,22.76856,-29.511752,50,35,140,12.6,60.8,2.8,1455.98,2125.5,1.5,6.57,207,1.32,60,0.825,-0.9041096
NY,2023,2,206,9/30/2022,1,0,7.5,19.05,0.28575,3.49956256,5585.30184,772,15073.9,10.8140352,53.2145211,21.245,-34.228479,50,35,140,65.53,159.6,19.3,1029.62546,1314.57348,27,6.6,na,3.92,60,0.4987013,-0.6655113
VT,2023,2,221,10/3/2022,2.5,12,6,15.24,0.2286,4.37445319,10912.9484,0,15073.9,8.65122819,42.5848463,26.548,-17.811139,50,35,140,50.62,249.47,0,617.116409,1383.89279,26.95,6.49,54,3.38,60,1,-1
VT,2023,3,326,10/10/2022,3,21,6,15.24,0.2286,4.37445319,7916.44794,4,15073.9,8.65122819,42.5848463,26.548,-17.811139,50,35,140,23.89,180.97,0.1,542.92,1309.7,42.7,6.13,66,3.75,60,0.95238095,-0.9756098
DE,2023,1,117,11/17/2022,3,0,7,17.78,0.2667,3.74953131,719.910011,856,15073.9,10.0930996,49.6536672,22.76856,-27.497802,50,36,144,25.37,19.2,21.4,863.5,1533.03,1.7,6.68,202,1.3,60,0.23297491,-0.377907
DE,2023,2,216,11/17/2022,3,19,7,17.78,0.2667,3.74953131,1214.84814,280,15073.9,10.0930996,49.6536672,22.76856,-27.497802,50,36,144,10.14,32.4,7,863.5,1533.03,1.7,6.68,202,1.3,60,0.55128205,-0.7107438
DE,2023,3,321,10/31/2022,2,36,7,17.78,0.2667,3.74953131,1649.79378,336,15073.9,10.0930996,49.6536672,22.76856,-27.497802,50,36,144,13.63,44,8.4,1159.67,1829.2,1.55,6.7,221,1.24,60,0.44,-0.6111111
UMD,2023,1,116,11/14/2022,3,0,7.5,19.05,0.28575,3.49956256,5928.25897,20,15073.9,10.8140352,53.2145211,21.245,-32.349292,50,36,144,35.01,169.4,0.5,723.17,1467.14,9.25,6.3,44,1.98,60,0.95098039,-0.9748744
VT,2023,4,405,9/12/2022,1,21,6,15.24,0.2286,4.37445319,11955.3806,0,15073.9,8.65122819,42.5848463,26.548,-15.462886,50,36,144,90.6,273.3,0,978.71,1745.48,38.4,6.71,54,4.04,60,1,-1
DE,2023,4,405,10/12/2022,1,36,7,17.78,0.2667,3.74953131,3149.6063,256,15073.9,10.0930996,49.6536672,22.76856,-25.483852,50,37,148,18.77,84,6.4,1455.98,2125.5,1.5,6.57,207,1.32,60,0.58974359,-0.7419355
MA,2023,1,103,9/21/2022,1,0,7.5,19.05,0.28575,3.49956256,6442.69466,212,15073.9,10.8140352,53.2145211,21.245,-30.470106,50,37,148,62.58,184.1,5.3,1150.7,1935.59,3.55,6.83,526,2.39,60,0.66666667,-0.8
NY,2023,1,501,9/30/2022,1,25,7.5,19.05,0.28575,3.49956256,5175.85302,256,15073.9,10.8140352,53.2145211,21.245,-30.470106,50,37,148,58.7,147.9,6.4,1029.62546,1314.57348,27,6.6,na,3.92,60,0.84119107,-0.9137466
PA,2023,1,102,10/24/2022,2,0,7.5,19.05,0.28575,3.49956256,3741.03237,0,15073.9,10.8140352,53.2145211,21.245,-30.470106,50,37,148,23.32,106.9,0,679.811233,1304.55527,29.6,5.83,39,2.53,60,1,-1
VT,2023,4,414,9/24/2022,2,28,6,15.24,0.2286,4.37445319,18936.5704,0,15073.9,8.65122819,42.5848463,26.548,-13.114633,50,37,148,73.7,432.89,0,743.41,1510.18,14.9,6.96,43,3.74,60,1,-1
NY,2023,1,503,10/12/2022,2,25,7.5,19.05,0.28575,3.49956256,3174.10324,48,15073.9,10.8140352,53.2145211,21.245,-28.59092,50,38,152,42.58,90.7,1.2,901.390813,1186.33882,19.15,6.5,121,3.35,60,0.94701987,-0.9727891
UMD,2023,2,207,11/14/2022,3,7,7.5,19.05,0.28575,3.49956256,6670.16623,28,15073.9,10.8140352,53.2145211,21.245,-28.59092,50,38,152,57.41,190.6,0.7,723.17,1467.14,9.25,6.3,44,1.98,60,0.76666667,-0.8679245
VT,2023,2,217,9/24/2022,2,7,6,15.24,0.2286,4.37445319,11940.9449,0,15073.9,8.65122819,42.5848463,26.548,-10.76638,50,38,152,58.36,272.97,0,743.41,1510.18,14.9,6.96,43,3.74,60,1,-1
VT,2023,3,308,9/19/2022,1.5,12,6,15.24,0.2286,4.37445319,15051.6186,0,15073.9,8.65122819,42.5848463,26.548,-10.76638,50,38,152,66.12,344.08,0,825.81,1592.58,5.85,6.71,38,3.34,60,1,-1
DE,2023,4,419,10/31/2022,2,36,7,17.78,0.2667,3.74953131,2474.69066,544,15073.9,10.0930996,49.6536672,22.76856,-21.455952,50,39,156,22.85,66,13.6,1159.67,1829.2,1.55,6.7,221,1.24,60,0.41630901,-0.5878788
MA,2023,3,313,10/6/2022,2,37,7.5,19.05,0.28575,3.49956256,4724.40945,0,15073.9,10.8140352,53.2145211,21.245,-26.711734,50,39,156,55.51,135,0,913.89,1698.78,3.05,7.01,547,2.24,60,1,-1
NY,2023,3,209,9/30/2022,1,0,7.5,19.05,0.28575,3.49956256,8605.42432,1160,15073.9,10.8140352,53.2145211,21.245,-26.711734,50,39,156,80.75,245.9,29,1029.62546,1314.57348,27,6.6,na,3.92,60,0.41295547,-0.5845272
NY,2023,3,408,10/12/2022,2,12,7.5,19.05,0.28575,3.49956256,4195.9755,280,15073.9,10.8140352,53.2145211,21.245,-26.711734,50,39,156,50.86,119.9,7,901.390813,1186.33882,19.15,6.5,121,3.35,60,0.61956522,-0.7651007
PA,2023,2,203,10/10/2022,1,14,7.5,19.05,0.28575,3.49956256,3881.01487,2,15073.9,10.8140352,53.2145211,21.245,-26.711734,50,39,156,30.25,110.9,0.05,805.16134,1429.90537,15.75,5.88,62,2.46,60,0.97402597,-0.9868421
PA,2023,3,317,10/10/2022,1,30,7.5,19.05,0.28575,3.49956256,8132.98338,0,15073.9,10.8140352,53.2145211,21.245,-26.711734,50,39,156,48.88,232.4,0,805.16134,1429.90537,15.75,5.88,62,2.46,60,1,-1
VT,2023,1,128,10/10/2022,3,7,6,15.24,0.2286,4.37445319,6463.25459,0,15073.9,8.65122819,42.5848463,26.548,-6.0698735,50,40,160,26.41,147.75,0,542.92,1309.7,42.7,6.13,66,3.75,60,1,-1
VT,2023,3,314,9/24/2022,2,21,6,15.24,0.2286,4.37445319,11877.9528,0,15073.9,8.65122819,42.5848463,26.548,-6.0698735,50,40,160,54.85,271.53,0,743.41,1510.18,14.9,6.96,43,3.74,60,1,-1
MA,2023,3,325,9/21/2022,1,37,7.5,19.05,0.28575,3.49956256,5564.30446,160,15073.9,10.8140352,53.2145211,21.245,-22.953361,50,41,164,54.53,159,4,1150.7,1935.59,3.55,6.83,526,2.39,60,0.65367965,-0.7905759
PA,2023,3,311,10/24/2022,2,30,7.5,19.05,0.28575,3.49956256,7639.54506,0,15073.9,10.8140352,53.2145211,21.245,-22.953361,50,41,164,37.72,218.3,0,679.811233,1304.55527,29.6,5.83,39,2.53,60,1,-1
VT,2023,1,109,9/19/2022,1.5,0,6,15.24,0.2286,4.37445319,17346.4567,0,15073.9,8.65122819,42.5848463,26.548,-3.7216204,50,41,164,86.65,396.54,0,825.81,1592.58,5.85,6.71,38,3.34,60,1,-1
VT,2023,2,230,10/10/2022,3,12,6,15.24,0.2286,4.37445319,9608.92389,0,15073.9,8.65122819,42.5848463,26.548,3.32313911,50,44,176,30.56,219.66,0,542.92,1309.7,42.7,6.13,66,3.75,60,1,-1
UMD,2023,1,104,10/24/2022,1,0,7.5,19.05,0.28575,3.49956256,5977.25284,204,15073.9,10.8140352,53.2145211,21.245,-15.436616,50,45,180,49.49,170.8,5.1,1114.47,1858.45,9.5,6.61,46,2.17,60,0.76818182,-0.8688946
VT,2023,4,428,10/10/2022,3,28,6,15.24,0.2286,4.37445319,13871.8285,0,15073.9,8.65122819,42.5848463,26.548,5.67139227,50,45,180,40.22,317.11,0,542.92,1309.7,42.7,6.13,66,3.75,60,1,-1
VT,2023,4,407,9/19/2022,1.5,28,6,15.24,0.2286,4.37445319,14048.5564,4,15073.9,8.65122819,42.5848463,26.548,8.01964544,50,46,184,82.67,321.15,0.1,825.81,1592.58,5.85,6.71,38,3.34,60,0.96226415,-0.9807692
MA,2023,2,212,9/21/2022,1,15,7.5,19.05,0.28575,3.49956256,3562.55468,136,15073.9,10.8140352,53.2145211,21.245,-11.678243,50,47,188,29.54,101.8,3.4,1150.7,1935.59,3.55,6.83,526,2.39,60,0.68663595,-0.8142077
VT,2023,1,106,9/12/2022,1,0,6,15.24,0.2286,4.37445319,14688.9764,0,15073.9,8.65122819,42.5848463,26.548,10.3678986,50,47,188,90.52,335.79,0,978.71,1745.48,38.4,6.71,54,4.04,60,1,-1
VT,2023,2,210,9/19/2022,1.5,7,6,15.24,0.2286,4.37445319,16289.1514,4,15073.9,8.65122819,42.5848463,26.548,10.3678986,50,47,188,80.77,372.37,0.1,825.81,1592.58,5.85,6.71,38,3.34,60,0.99337748,-0.9966777
CT,2023,2,34,10/31/2022,3,14,7.5,19.05,0.28575,3.49956256,3132.10849,8,15073.9,10.8140352,53.2145211,21.245,-6.040684,50,50,200,8.38,89.5,0.2,552.86,1121.48,29.05,6.02,85,3.76,60,0.96116505,-0.980198
UMD,2023,3,318,10/24/2022,1,21,7.5,19.05,0.28575,3.49956256,6428.69641,72,15073.9,10.8140352,53.2145211,21.245,-2.2823114,50,52,208,51.84,183.7,1.8,1114.47,1858.45,9.5,6.61,46,2.17,60,0.93466425,-0.9662289
VT,2023,4,422,10/3/2022,2.5,28,6,15.24,0.2286,4.37445319,14370.9536,0,15073.9,8.65122819,42.5848463,26.548,26.8056707,50,54,216,69.92,328.52,0,617.116409,1383.89279,26.95,6.49,54,3.38,60,1,-1
VT,2023,2,202,9/12/2022,1,7,6,15.24,0.2286,4.37445319,13427.3841,0,15073.9,8.65122819,42.5848463,26.548,31.5021771,50,56,224,88.86,306.95,0,978.71,1745.48,38.4,6.71,54,4.04,60,1,-1
VT,2023,3,306,9/12/2022,1,12,6,15.24,0.2286,4.37445319,15248.9064,0,15073.9,8.65122819,42.5848463,26.548,31.5021771,50,56,224,82.3,348.59,0,978.71,1745.48,38.4,6.71,54,4.04,60,1,-1
CT,2023,3,43,10/13/2022,2,32,7.5,19.05,0.28575,3.49956256,3237.09536,24,15073.9,10.8140352,53.2145211,21.245,7.11362023,50,57,228,30.03,92.5,0.6,768.56,1337.18,19.6,6.2,85,3.94,60,0.88679245,-0.94
NY,2023,1,402,10/25/2022,3,12,7.5,19.05,0.28575,3.49956256,3226.59668,0,15073.9,10.8140352,53.2145211,21.245,7.11362023,50,57,228,39.17,92.2,0,777.219663,1062.16767,13.4,6.61,119,3.39,60,1,-1
VT,2023,1,124,10/3/2022,2.5,0,6,15.24,0.2286,4.37445319,7526.24672,0,15073.9,8.65122819,42.5848463,26.548,33.8504302,50,57,228,37.46,172.05,0,617.116409,1383.89279,26.95,6.49,54,3.38,60,1,-1
NY,2023,2,104,10/25/2022,3,0,7.5,19.05,0.28575,3.49956256,3132.10849,36,15073.9,10.8140352,53.2145211,21.245,10.8719929,50,59,236,38.92,89.5,0.9,777.219663,1062.16767,13.4,6.61,119,3.39,60,0.37931035,-0.55
NY,2023,3,107,10/25/2022,3,0,7.5,19.05,0.28575,3.49956256,2796.15048,136,15073.9,10.8140352,53.2145211,21.245,14.6303655,50,61,244,38.77,79.9,3.4,777.219663,1062.16767,13.4,6.61,119,3.39,60,0.43333333,-0.6046512
CT,2023,2,27,9/29/2022,1,14,7.5,19.05,0.28575,3.49956256,7104.11199,20,15073.9,10.8140352,53.2145211,21.245,20.2679245,50,64,256,32.09,203,0.5,925.08,1493.7,15.8,6.23,87,3.86,60,0.96254682,-0.980916
CT,2023,3,50,9/29/2022,1,32,7.5,19.05,0.28575,3.49956256,2845.14436,72,15073.9,10.8140352,53.2145211,21.245,22.1471108,50,65,260,18.44,81.3,1.8,925.08,1493.7,15.8,6.23,87,3.86,60,0.712,-0.8317757
PA,2023,1,113,11/9/2022,3,0,7.5,19.05,0.28575,3.49956256,3587.05162,24,15073.9,10.8140352,53.2145211,21.245,na,50,na,na,9.83,102.5,0.6,460.964738,1085.70877,29.7,5.88,41,2.52,60,0.91366907,-0.9548872
PA,2023,2,210,11/9/2022,3,14,7.5,19.05,0.28575,3.49956256,2428.69641,16,15073.9,10.8140352,53.2145211,21.245,na,50,na,na,4.56,69.4,0.4,460.964738,1085.70877,29.7,5.88,41,2.52,60,0.75,-0.8571429
PA,2023,3,304,11/9/2022,3,30,7.5,19.05,0.28575,3.49956256,2442.69466,32,15073.9,10.8140352,53.2145211,21.245,na,50,na,na,5.1,69.8,0.8,460.964738,1085.70877,29.7,5.88,41,2.52,60,0.68627451,-0.8139535
NY,2022,3,2.9,11/4/2022,3,0,7.5,19.05,0.28575,3.49956256,2708.66142,624,13014.47,11.203917,55.1330807,21.245,-87.303448,60,7,28,29.33,77.4,15.6,565.599758,1085.38624,31.193,5.26,48,4.62,60,0.17241379,-0.2941176
NY,2022,1,5.2,9/30/2022,1,35,7.5,19.05,0.28575,3.49956256,1357.83027,424,13014.47,11.203917,55.1330807,21.245,-83.675862,60,9,36,8.98,38.8,10.6,1087.83,1607.62,48.324,5.16,39,3.87,60,0.56198347,-0.7195767
NY,2022,2,5.4,11/4/2022,3,35,7.5,19.05,0.28575,3.49956256,1256.34296,na,13014.47,11.203917,55.1330807,21.245,-81.862069,60,10,40,32.32,35.9,na,565.599758,1085.38624,31.193,5.26,48,4.62,60,na,na
NY,2022,1,1.1,11/4/2022,3,0,7.5,19.05,0.28575,3.49956256,2565.17935,0,13014.47,11.203917,55.1330807,21.245,-76.42069,60,13,52,27.33,73.3,0,565.599758,1085.38624,31.193,5.26,48,4.62,60,1,-1
VT,2022,2,229,10/20/2022,3,17,6,15.24,0.2286,4.37445319,2983.81452,107.2,13014.47,8.96313361,44.120171,26.548,-70.535019,60,13,52,1.16,68.21,2.68,297.97,855.93,11.8755,6.05,51,3.27,60,0.80155498,-0.8898479
BARC,2022,2,212,10-Nov,3,17,7.5,19.05,0.28575,3.49956256,5553.80577,480,13014.47,11.203917,55.1330807,21.245,-74.606897,60,14,56,20.93,158.7,12,594.16,1405.35,10.971,6.91,76,1.52,60,0.35483871,-0.5238095
VT,2022,1,128,10/20/2022,3,9,6,15.24,0.2286,4.37445319,3409.01137,18.8,13014.47,8.96313361,44.120171,26.548,-54.66926,60,20,80,1.17,77.93,0.47,297.97,855.93,11.8755,6.05,51,3.27,60,0.77672209,-0.8743316
BARC,2022,3,306,10-Nov,3,37,7.5,19.05,0.28575,3.49956256,2194.22572,1172,13014.47,11.203917,55.1330807,21.245,-60.096552,60,22,88,58.86,62.7,29.3,594.16,1405.35,10.971,6.91,76,1.52,60,0.671156,-0.8032236
MA,2022,1,103,9/21/2022,1,0,7.5,19.05,0.28575,3.49956256,3203.84952,0,13014.47,11.203917,55.1330807,21.245,-60.096552,60,22,88,na,91.55,0,na,1914.79,13.058,6.62,499,2.69,60,1,-1
MA,2022,2,211,9/21/2022,1,15,7.5,19.05,0.28575,3.49956256,5312.33596,0,13014.47,11.203917,55.1330807,21.245,-60.096552,60,22,88,na,151.8,0,na,1914.79,13.058,6.62,499,2.69,60,1,-1
VT,2022,4,427,10/20/2022,3,30,6,15.24,0.2286,4.37445319,4608.04899,499.2,13014.47,8.96313361,44.120171,26.548,-43.336575,60,25,100,3.39,105.34,12.48,297.97,855.93,11.8755,6.05,51,3.27,60,-0.736952,5.6031746
DE,2022,3,307,11/2/2022,2,20,7,17.78,0.2667,3.74953131,2287.2141,na,13014.47,10.4569892,51.4438463,22.76856,-49.459456,60,26,104,19.41,61,na,948.433519,1585.44011,na,na,na,na,60,na,na
MA,2022,3,326,9/21/2022,1,41,7.5,19.05,0.28575,3.49956256,9028.87139,0,13014.47,11.203917,55.1330807,21.245,-52.84138,60,26,104,na,258,0,na,1914.79,13.058,6.62,499,2.69,60,1,-1
NY,2022,2,2.6,9/30/2022,1,0,7.5,19.05,0.28575,3.49956256,4601.92476,816,13014.47,11.203917,55.1330807,21.245,-52.84138,60,26,104,50.87,131.5,20.4,1087.83,1607.62,48.324,5.16,39,3.87,60,0.27531084,-0.4317549
PA,2022,1,110,11/1/2022,3,0,7.5,19.05,0.28575,3.49956256,2670.16623,7.2,13014.47,11.203917,55.1330807,21.245,-52.84138,60,26,104,3.77,76.3,0.18,497.57,1160.31,8.8115,5.44,25,2.29,60,0.96597354,-0.9826923
BARC,2022,1,118,10-Nov,3,0,7.5,19.05,0.28575,3.49956256,3898.51269,2332,13014.47,11.203917,55.1330807,21.245,-47.400001,60,29,116,49.92,111.4,58.3,594.16,1405.35,10.971,6.91,76,1.52,60,0.0686901,-0.1285501
DE,2022,3,318,10/13/2022,1,35,7,17.78,0.2667,3.74953131,4799.40008,na,13014.47,10.4569892,51.4438463,22.76856,-43.627854,60,29,116,44.31,128,na,1369.68352,2006.69011,na,na,na,na,60,na,na
DE,2022,4,420,10/13/2022,1,35,7,17.78,0.2667,3.74953131,2639.67004,na,13014.47,10.4569892,51.4438463,22.76856,-43.627854,60,29,116,23.03,70.4,na,1369.68352,2006.69011,na,na,na,na,60,na,na
PA,2022,2,206,11/1/2022,3,15,7.5,19.05,0.28575,3.49956256,3247.59405,11.76,13014.47,11.203917,55.1330807,21.245,-47.400001,60,29,116,6.25,92.8,0.294,497.57,1160.31,8.8115,5.44,25,2.29,60,0.88893087,-0.9412
PA,2022,3,304,11/1/2022,3,32,7.5,19.05,0.28575,3.49956256,2729.65879,0,13014.47,11.203917,55.1330807,21.245,-47.400001,60,29,116,4.57,78,0,497.57,1160.31,8.8115,5.44,25,2.29,60,1,-1
DE,2022,2,206,11/2/2022,2,20,7,17.78,0.2667,3.74953131,1837.27034,na,13014.47,10.4569892,51.4438463,22.76856,-39.74012,60,31,124,16.24,49,na,948.433519,1585.44011,na,na,na,na,60,na,na
VT,2022,4,413,10/7/2022,2,30,6,15.24,0.2286,4.37445319,3793.08836,16,13014.47,8.96313361,44.120171,26.548,-29.737353,60,31,124,26.97,86.71,0.4,563.57,1121.53,27.3615,7.06,50,3.85,60,0.44055944,-0.6116505
VT,2022,1,116,10/7/2022,2,0,6,15.24,0.2286,4.37445319,7483.37708,4.8,13014.47,8.96313361,44.120171,26.548,-27.470816,60,32,128,31.45,171.07,0.12,563.57,1121.53,27.3615,7.06,50,3.85,60,0.95973154,-0.9794521
DE,2022,3,313,11/17/2022,3,35,7,17.78,0.2667,3.74953131,2302.21222,na,13014.47,10.4569892,51.4438463,22.76856,-35.852386,60,33,132,20.82,61.4,na,813.646155,1450.65275,na,na,na,na,60,na,na
VT,2022,1,107,9/29/2022,1.5,0,6,15.24,0.2286,4.37445319,7036.43992,253.2,13014.47,8.96313361,44.120171,26.548,-25.204279,60,33,132,36.88,160.853017,6.33,675.28,1233.25,27.132,7.12,31,3.84,60,0.74532287,-0.8540802
DE,2022,4,414,11/17/2022,3,35,7,17.78,0.2667,3.74953131,1199.85002,na,13014.47,10.4569892,51.4438463,22.76856,-33.908519,60,34,136,12.01,32,na,813.646155,1450.65275,na,na,na,na,60,na,na
VT,2022,3,318,10/7/2022,2,23,6,15.24,0.2286,4.37445319,4741.46982,12.8,13014.47,8.96313361,44.120171,26.548,-22.937742,60,34,136,22.33,108.39,0.32,563.57,1121.53,27.3615,7.06,50,3.85,60,0.73877551,-0.8497653
DE,2022,4,405,11/2/2022,2,35,7,17.78,0.2667,3.74953131,2279.71504,na,13014.47,10.4569892,51.4438463,22.76856,-31.964652,60,35,140,15.41,60.8,na,948.433519,1585.44011,na,na,na,na,60,na,na
MA,2022,2,202,10/6/2022,2,15,7.5,19.05,0.28575,3.49956256,4096.23797,0,13014.47,11.203917,55.1330807,21.245,-36.517242,60,35,140,na,117.05,0,na,1595.04,7.9085,6.8,478,1.68,60,1,-1
VT,2022,3,327,10/20/2022,3,23,6,15.24,0.2286,4.37445319,5570.4287,229.6,13014.47,8.96313361,44.120171,26.548,-20.671205,60,35,140,5.12,127.34,5.74,297.97,855.93,11.8755,6.05,51,3.27,60,0.47508002,-0.6441414
MA,2022,3,304,11/1/2022,3,41,7.5,19.05,0.28575,3.49956256,2901.13736,0,13014.47,11.203917,55.1330807,21.245,-34.703449,60,36,144,na,82.9,0,na,1149.91,6.256,6.77,489,2.18,60,1,-1
NY,2022,3,5.8,9/30/2022,1,35,7.5,19.05,0.28575,3.49956256,4139.9825,976,13014.47,11.203917,55.1330807,21.245,-34.703449,60,36,144,61.54,118.3,24.4,1087.83,1607.62,48.324,5.16,39,3.87,60,0.51968504,-0.6839378
VT,2022,2,210,9/29/2022,1.5,9,6,15.24,0.2286,4.37445319,5129.82493,73.2,13014.47,8.96313361,44.120171,26.548,-18.404668,60,36,144,28.12,117.267798,1.83,675.28,1233.25,27.132,7.12,31,3.84,60,0.74134276,-0.851461
DE,2022,1,101,10/13/2022,1,0,7,17.78,0.2667,3.74953131,3689.53881,na,13014.47,10.4569892,51.4438463,22.76856,-28.076917,60,37,148,24.04,98.4,na,1369.68352,2006.69011,na,na,na,na,60,na,na
BARC,2022,2,216,4-Oct,1,17,7.5,19.05,0.28575,3.49956256,8237.97025,22.8,13014.47,11.203917,55.1330807,21.245,-31.075863,60,38,152,68.01,235.4,0.57,1327.16,2138.35,13.901,6.58,63,2.38,60,0.98489466,-0.9923899
MA,2022,1,116,11/1/2022,3,0,7.5,19.05,0.28575,3.49956256,2797.90026,0,13014.47,11.203917,55.1330807,21.245,-31.075863,60,38,152,na,79.95,0,na,1149.91,6.256,6.77,489,2.18,60,1,-1
BARC,2022,1,104,4-Oct,1,0,7.5,19.05,0.28575,3.49956256,6526.68416,832,13014.47,11.203917,55.1330807,21.245,-29.26207,60,39,156,73.92,186.5,20.8,1327.16,2138.35,13.901,6.58,63,2.38,60,0.67525371,-0.806151
PA,2022,1,115,10/7/2022,1,0,7.5,19.05,0.28575,3.49956256,4825.89676,77.4,13014.47,11.203917,55.1330807,21.245,-29.26207,60,39,156,37.56,137.9,1.935,869.27,1566.61,12.8875,5.74,20,2.39,60,0.75713838,-0.8617857
VT,2022,2,218,10/7/2022,2,9,6,15.24,0.2286,4.37445319,7048.99388,10.4,13014.47,8.96313361,44.120171,26.548,-11.605057,60,39,156,28.37,161.14,0.26,563.57,1121.53,27.3615,7.06,50,3.85,60,0.95744681,-0.9782609
DE,2022,1,110,11/17/2022,3,0,7,17.78,0.2667,3.74953131,1874.76565,na,13014.47,10.4569892,51.4438463,22.76856,-22.245316,60,40,160,19.38,50,na,813.646155,1450.65275,na,na,na,na,60,na,na
DE,2022,1,118,11/2/2022,2,0,7,17.78,0.2667,3.74953131,3899.51256,na,13014.47,10.4569892,51.4438463,22.76856,-22.245316,60,40,160,28.63,104,na,948.433519,1585.44011,na,na,na,na,60,na,na
MA,2022,1,126,10/6/2022,2,0,7.5,19.05,0.28575,3.49956256,6397.20035,0,13014.47,11.203917,55.1330807,21.245,-27.448277,60,40,160,na,182.8,0,na,1595.04,7.9085,6.8,478,1.68,60,1,-1
MA,2022,2,221,11/1/2022,3,15,7.5,19.05,0.28575,3.49956256,2342.95713,0,13014.47,11.203917,55.1330807,21.245,-27.448277,60,40,160,na,66.95,0,na,1149.91,6.256,6.77,489,2.18,60,1,-1
VT,2022,4,409,9/29/2022,1.5,30,6,15.24,0.2286,4.37445319,6111.474,0,13014.47,8.96313361,44.120171,26.548,-9.33852,60,40,160,41.34,139.708296,0,675.28,1233.25,27.132,7.12,31,3.84,60,1,-1
BARC,2022,3,309,4-Oct,1,37,7.5,19.05,0.28575,3.49956256,6813.64829,444,13014.47,11.203917,55.1330807,21.245,-25.634484,60,41,164,68.17,194.7,11.1,1327.16,2138.35,13.901,6.58,63,2.38,60,0.82125604,-0.9018568
NY,2022,1,5.3,10/21/2022,2,35,7.5,19.05,0.28575,3.49956256,3261.5923,192,13014.47,11.203917,55.1330807,21.245,-25.634484,60,41,164,26.64,93.2,4.8,691.5179,1211.30438,28.6895,5.38,37,4.51,60,0.55555556,-0.7142857
VT,2022,1,119,10/13/2022,2.5,0,6,15.24,0.2286,4.37445319,3372.13897,30,13014.47,8.96313361,44.120171,26.548,-7.071983,60,41,164,9.6,77.0870968,0.75,427.27,985.23,12.8805,6.6,81,3.43,60,0.85590778,-0.9223602
VT,2022,2,205,9/20/2022,1,9,6,15.24,0.2286,4.37445319,5087.48906,166,13014.47,8.96313361,44.120171,26.548,-4.805446,60,42,168,31.78,116.3,4.15,893.38,1451.35,17.9205,6.94,48,3.65,60,0.6957478,-0.8205793
DE,2022,2,219,10/13/2022,1,20,7,17.78,0.2667,3.74953131,3524.55943,na,13014.47,10.4569892,51.4438463,22.76856,-16.413715,60,43,172,29.75,94,na,1369.68352,2006.69011,na,na,na,na,60,na,na
VT,2022,2,220,10/13/2022,2.5,17,6,15.24,0.2286,4.37445319,4494.29204,18.4,13014.47,8.96313361,44.120171,26.548,-0.272372,60,44,176,12.94,102.739516,0.46,427.27,985.23,12.8805,6.6,81,3.43,60,0.95119363,-0.9749864
VT,2022,3,311,9/29/2022,1.5,17,6,15.24,0.2286,4.37445319,5969.76613,19.6,13014.47,8.96313361,44.120171,26.548,-0.272372,60,44,176,35.85,136.468854,0.49,675.28,1233.25,27.132,7.12,31,3.84,60,0.89705882,-0.9457364
VT,2022,3,320,10/13/2022,2.5,23,6,15.24,0.2286,4.37445319,4091.03096,11.6,13014.47,8.96313361,44.120171,26.548,1.99416496,60,45,180,12.72,93.5209677,0.29,427.27,985.23,12.8805,6.6,81,3.43,60,0.9198895,-0.9582734
